step,goal_agent_num,group,group_size,follow
833,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
834,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
835,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
836,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
837,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
838,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
839,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
840,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
841,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
842,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
843,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
844,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
845,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
846,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
847,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
848,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
849,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
850,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
851,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
852,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
853,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
854,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
855,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
856,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
857,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
858,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
859,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
860,0,agent1:agent3:agent6:agent12:agent18:agent21:agent24:agent27:agent29:agent30:agent31:agent32:agent33:agent34:agent35:agent36:agent37:agent38:agent39:agent40:agent41:agent42:agent43:agent44:agent45:agent46:agent47:agent48:agent49:agent50:agent51:agent52:agent53:agent54:agent55:agent56:agent57:agent58:agent59:agent60:agent61:agent62:agent63:agent64:agent65:agent66:agent67:agent68:agent69:agent70:agent71:agent72:agent73:agent74:agent75:agent76:agent77:agent78:agent79:agent80:agent82:agent83:agent85:agent86:agent87:agent88:agent89:*agent2:agent7:agent8:agent9:agent10:agent11:agent13:agent14:agent15:agent16:agent17:agent19:agent20:agent22:agent23:agent25:agent26:agent28,2,0
